normalized_rating,original_title,image_url
3,The Monkey's Paw,https://images.gr-assets.com/books/1297721168m/351064.jpg
3,Darkness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Pursuit of Holiness,https://images.gr-assets.com/books/1372784705m/260791.jpg
4,Again the Magic ,https://images.gr-assets.com/books/1418771403m/674220.jpg
4,Low Country,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Revolution,https://images.gr-assets.com/books/1320530843m/7558747.jpg
4,The Fall of Reach,https://images.gr-assets.com/books/1436746591m/60229.jpg
4,,https://images.gr-assets.com/books/1345396768m/13241659.jpg
3,Audrey Rose,https://images.gr-assets.com/books/1344267955m/455764.jpg
4,The Nix,https://images.gr-assets.com/books/1474083394m/28251002.jpg
4,Vanish,https://images.gr-assets.com/books/1327879019m/9436632.jpg
5,The Calvin and Hobbes Lazy Sunday Book,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Carmilla,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Drowned Wednesday,https://images.gr-assets.com/books/1304528425m/47619.jpg
4,Saving Francesca,https://images.gr-assets.com/books/1327865374m/82434.jpg
3,Avoiding Commitment,https://images.gr-assets.com/books/1343768792m/13345975.jpg
3,Confessions of a murder suspect,https://images.gr-assets.com/books/1377041438m/13521399.jpg
4,Y: The Last Man Vol. 6: Girl on Girl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Skeletons at the Feast,https://images.gr-assets.com/books/1320413130m/2017056.jpg
3,L is for Lawless,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Milkweed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,If You Give a Pig a Party (If You Give...),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Virtual Light,https://images.gr-assets.com/books/1409238094m/22326.jpg
4,American on Purpose,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Always Looking Up: The Adventures of an Incurable Optimist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Nine Rules to Break When Romancing a Rake,https://images.gr-assets.com/books/1286649993m/6584134.jpg
2,The Lifeboat,https://images.gr-assets.com/books/1344266875m/12888599.jpg
4,Quo vadis?,https://images.gr-assets.com/books/1340709653m/538845.jpg
3,The Jewel,https://images.gr-assets.com/books/1392220609m/16068780.jpg
3,The Fire Within,https://images.gr-assets.com/books/1362325249m/312043.jpg
4,"Servant of the Empire (The Empire Trilogy, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Hollow,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Is Your Mama A Llama?,https://images.gr-assets.com/books/1328835648m/770038.jpg
3,After We Collided,https://images.gr-assets.com/books/1416788471m/22540125.jpg
3,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",https://images.gr-assets.com/books/1348186171m/13331184.jpg
4,Confederates in the Attic: Dispatches from the Unfinished Civil War,https://images.gr-assets.com/books/1428284996m/38855.jpg
4,,https://images.gr-assets.com/books/1365496944m/12924261.jpg
4,Dali: The Paintings,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Seven Ancient Wonders,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,,https://images.gr-assets.com/books/1384805371m/7202825.jpg
4,Mistral's Kiss,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Desire Unchained (Shadow Lover),https://images.gr-assets.com/books/1344268874m/4497978.jpg
4,Cold Fire ; Hideaway; The Key to Midnight,https://images.gr-assets.com/books/1309287773m/21323.jpg
3,"I Am Not A Serial Killer (John Cleaver, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Eight Hundred Grapes,https://images.gr-assets.com/books/1429742890m/23492613.jpg
3,"Welcome to the World, Baby Girl!",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Filth,https://images.gr-assets.com/books/1452500604m/23966.jpg
3,The Girls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Turbo Twenty-Three,https://images.gr-assets.com/books/1453745203m/28686830.jpg
4,The Alibi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,A Land More Kind Than Home,https://images.gr-assets.com/books/1332536334m/12408149.jpg
4,Kristy's Great Idea,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://images.gr-assets.com/books/1331078007m/12107920.jpg
3,,https://images.gr-assets.com/books/1380120962m/17704902.jpg
4,Den femte kvinnan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Wordy Shipmates,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Bel-Ami,https://images.gr-assets.com/books/1366389912m/780581.jpg
4,A River Runs Through It and Other Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,El tiempo entre costuras,https://images.gr-assets.com/books/1319148738m/10836813.jpg
3,,https://images.gr-assets.com/books/1327935897m/5198.jpg
3,Idoru,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Best Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Castle in the Air,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,A King's Ransom,https://images.gr-assets.com/books/1329085934m/10706120.jpg
4,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,RoomHate,https://images.gr-assets.com/books/1453991440m/27083865.jpg
3,Living Dead Girl,https://images.gr-assets.com/books/1314272108m/2954411.jpg
4,धर्मपद [Dhammapada],https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Law Man,https://images.gr-assets.com/books/1327911077m/13412515.jpg
3,Deadly Décisions,https://images.gr-assets.com/books/1452313887m/128754.jpg
4,Rising Strong,https://images.gr-assets.com/books/1428641002m/23317538.jpg
4,Speaking from Among the Bones,https://images.gr-assets.com/books/1344371922m/13642963.jpg
3,Swimsuit,https://images.gr-assets.com/books/1344268075m/5551522.jpg
4,Through Gates of Splendor,https://images.gr-assets.com/books/1406510855m/56634.jpg
4,Dirty Red,https://images.gr-assets.com/books/1364298887m/15832316.jpg
3,The Darkest Part of the Forest,https://images.gr-assets.com/books/1397755014m/20958632.jpg
4,Dream a Little Dream,https://images.gr-assets.com/books/1308818689m/73095.jpg
3,تاكسي: حواديت المشاوير,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Samurai's Garden,https://images.gr-assets.com/books/1327876036m/51113.jpg
4,The Hating Game,https://images.gr-assets.com/books/1467138679m/25883848.jpg
3,Black-Eyed Susans,https://images.gr-assets.com/books/1431975016m/23746004.jpg
4,Neanderthal Seeks Human,https://images.gr-assets.com/books/1364347894m/17673307.jpg
4,Goliath,https://images.gr-assets.com/books/1299808712m/9918083.jpg
4,家庭教師ヒットマンREBORN! 1,https://images.gr-assets.com/books/1383918162m/824763.jpg
4,Criminal,https://images.gr-assets.com/books/1334414049m/12922320.jpg
3,The Bear and the Dragon,https://images.gr-assets.com/books/1361933747m/19687.jpg
3,W is for Wasted,https://images.gr-assets.com/books/1367622462m/17707605.jpg
4,I'm Just Here for the Food: Food + Heat = Cooking,https://images.gr-assets.com/books/1473385712m/101249.jpg
4,Vets Might Fly and Vet in a Spin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Sins of the Night,https://images.gr-assets.com/books/1317065358m/84135.jpg
4,Shades of Earth,https://images.gr-assets.com/books/1346494567m/10345937.jpg
3,Tehanu,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Reboot,https://images.gr-assets.com/books/1350931774m/13517455.jpg
3,Hunger Makes Me a Modern Girl,https://images.gr-assets.com/books/1435507354m/25065629.jpg
4,Thomas Jefferson: The Art of Power,https://images.gr-assets.com/books/1342043615m/13533740.jpg
3,Murder in Mesopotamia,https://images.gr-assets.com/books/1308808558m/16360.jpg
4,Excession,https://images.gr-assets.com/books/1288930712m/12013.jpg
3,What Looks Like Crazy on an Ordinary Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,G is for Gumshoe,https://images.gr-assets.com/books/1315138148m/257990.jpg
4,King & Maxwell,https://images.gr-assets.com/books/1379456669m/17333431.jpg
4,Love's Executioner & Other Tales of Psychotherapy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Magician's Apprentice,https://images.gr-assets.com/books/1344264805m/3342764.jpg
4,Reaper's Gale,https://images.gr-assets.com/books/1403011403m/459064.jpg
3,The Visitation,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4, Crown of Shadows,https://images.gr-assets.com/books/1377306494m/7202841.jpg
4,Leadership and Self Deception: Getting Out of the Box,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,"The Garden of Rama (Rama, #3)",https://images.gr-assets.com/books/1375814957m/112518.jpg
4,,https://images.gr-assets.com/books/1311990880m/1756703.jpg
4,Our Man in Havana,https://images.gr-assets.com/books/1327926887m/133394.jpg
4,Batman: The Black Mirror,https://images.gr-assets.com/books/1503127212m/10889279.jpg
4,Kill Me If You Can,https://images.gr-assets.com/books/1344263782m/9682816.jpg
4,"Killers of the Dawn (Cirque Du Freak, #9)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Tramp for the Lord,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,If You Take a Mouse to the Movies,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,A Lick of Frost,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Abyss,https://images.gr-assets.com/books/1225165505m/40289.jpg
3,The Book of Shadows,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Läsarna i Broken Wheel rekommenderar,https://images.gr-assets.com/books/1452107441m/25573977.jpg
3,Live by Night,https://images.gr-assets.com/books/1334590418m/13083008.jpg
4,Until I Die,https://images.gr-assets.com/books/1335240840m/12908877.jpg
4,The Magic of Reality: How We Know What's Really True,https://images.gr-assets.com/books/1327883246m/11256979.jpg
4,Remember,https://images.gr-assets.com/books/1406506306m/35332.jpg
4,"Alex Cross, Run",https://images.gr-assets.com/books/1343360404m/13521299.jpg
3,Stuff White People Like: the Definitive Guide to the Unique Taste of Millions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Blood Magick,https://images.gr-assets.com/books/1458263077m/18754961.jpg
4,The Power That Preserves,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Brightest Star in the Sky,https://images.gr-assets.com/books/1268685823m/6539596.jpg
3,Entwined,https://images.gr-assets.com/books/1279037245m/8428195.jpg
3,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,El coronel no tiene quien le escriba,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Waiting for the Barbarians,https://images.gr-assets.com/books/1330879044m/6194.jpg
4,The Last Seven Months of Anne Frank,https://images.gr-assets.com/books/1320487142m/769212.jpg
4,"The Innovators: How a Group of Inventors, Hackers, Geniuses and Geeks Created the Digital Revolution",https://images.gr-assets.com/books/1410191571m/21856367.jpg
3,Kabul Beauty School: An American Woman Goes Behind the Veil,https://images.gr-assets.com/books/1320448527m/316558.jpg
3,To Have and Have Not ,https://images.gr-assets.com/books/1400886825m/4630.jpg
3,Jackdaws,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2,,https://images.gr-assets.com/books/1377064343m/18363068.jpg
4,The System of the World,https://images.gr-assets.com/books/1407712273m/116257.jpg
3,Touching Spirit Bear,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Flamethrowers,https://images.gr-assets.com/books/1387146199m/15803141.jpg
4,Twice Tempted ,https://images.gr-assets.com/books/1352947741m/13125234.jpg
3,,https://images.gr-assets.com/books/1336676500m/13547241.jpg
4,The Selection Stories: The Prince & The Guard,https://images.gr-assets.com/books/1380214609m/18172471.jpg
3,Crush It!: Why Now Is the Time to Cash in on Your Passion,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Redemption Ark,https://images.gr-assets.com/books/1309206851m/89190.jpg
4,The Venetian Betrayal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Collected Poems 1909-1962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Robe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Beauty and the Beast,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2,The Yonahlossee Riding Camp for Girls,https://images.gr-assets.com/books/1364772121m/16158508.jpg
4,Lead,https://images.gr-assets.com/books/1396467599m/19286623.jpg
4,No Humans Involved,https://images.gr-assets.com/books/1362703261m/862350.jpg
4,Night of the Soul Stealer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Gift of Fear: and Other Survival Signals That Protect Us from Violence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Endless Summer,https://images.gr-assets.com/books/1276962830m/7124475.jpg
4,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Don't You Cry,https://images.gr-assets.com/books/1459917062m/27821486.jpg
4,"Que Necesita El, Que Necesita Ella ",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Dance of the Gods,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Nevermore,https://images.gr-assets.com/books/1294381693m/7129598.jpg
4,بوف کور,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://images.gr-assets.com/books/1319030278m/6871646.jpg
4,The Ring of Solomon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Welcome to Dead House,https://images.gr-assets.com/books/1328867798m/125553.jpg
4,The Master Butchers Singing Club,https://images.gr-assets.com/books/1410133209m/142900.jpg
4,Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Until Friday Night,https://images.gr-assets.com/books/1429191171m/22522202.jpg
3,Mother of Pearl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Everyone Brave Is Forgiven,https://images.gr-assets.com/books/1462176457m/25814512.jpg
3,The Great Train Robbery,https://images.gr-assets.com/books/1328309104m/7682.jpg
4,Safe Harbour,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Things We Do for Love,https://images.gr-assets.com/books/1320542055m/297134.jpg
4,Son of the Shadows,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Key to Rebecca,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Hard Bitten,https://images.gr-assets.com/books/1372850762m/9581001.jpg
4,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,https://images.gr-assets.com/books/1320438055m/120231.jpg
4,,https://images.gr-assets.com/books/1376504907m/18331807.jpg
3,At the Mountains of Madness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Heart of the Sea,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Veil of Midnight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Subterranean,https://images.gr-assets.com/books/1336889308m/98807.jpg
2,I Don't Know How She Does It,https://images.gr-assets.com/books/1320396351m/39045.jpg
4,,https://images.gr-assets.com/books/1309916938m/102958.jpg
4,"The Long Way to a Small, Angry Planet",https://images.gr-assets.com/books/1405532474m/22733729.jpg
5,Cuentos completos,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Tithe: A Modern Faerie Tale ,https://images.gr-assets.com/books/1332713354m/266607.jpg
3,The Russia House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Raised by Wolves,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Promise Me (Myron Bolitar, #8)",https://images.gr-assets.com/books/1361152177m/43924.jpg
3,The Vampire Diaries: The Return: Midnight,https://images.gr-assets.com/books/1277829186m/6934395.jpg
4,Dark Side of the Moon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",https://images.gr-assets.com/books/1328876733m/522525.jpg
4,Abducted,https://images.gr-assets.com/books/1446520793m/13765729.jpg
3,Roadwork,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,"Valhalla Rising (Dirk Pitt, #16)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Third Chimpanzee: The Evolution and Future of the Human Animal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Given Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Just Me in the Tub (Mercer Mayer's Little Critter),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Crush,https://images.gr-assets.com/books/1350690968m/16096514.jpg
4,Deadline,https://images.gr-assets.com/books/1408500444m/8429687.jpg
4,Long Lost,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Faithless,https://images.gr-assets.com/books/1167323214m/21722.jpg
3,My Stroke of Insight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Walking Dead 6,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Inés del alma mía,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Cold Fire,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2,Frog Music,https://images.gr-assets.com/books/1393227215m/18295858.jpg
3,An Instance of the Fingerpost,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,5 cm,https://images.gr-assets.com/books/1472231689m/1499340.jpg
4,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,https://images.gr-assets.com/books/1421709292m/61329.jpg
4,Shugo Chara! 1 (Shugo Chara!),https://images.gr-assets.com/books/1320532059m/1881621.jpg
4,The Innocent,https://images.gr-assets.com/books/1309197260m/43926.jpg
4,Robots and Empire,https://images.gr-assets.com/books/1335782304m/76688.jpg
3,Island,https://images.gr-assets.com/books/1375947541m/5130.jpg
4,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,https://images.gr-assets.com/books/1320439515m/1662160.jpg
4,Huis clos,https://images.gr-assets.com/books/1362639118m/123933.jpg
3,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),https://images.gr-assets.com/books/1311282216m/324748.jpg
3,Are You My Mother?: A Comic Drama,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),https://images.gr-assets.com/books/1297789858m/1433337.jpg
4,,https://images.gr-assets.com/books/1447493572m/10762697.jpg
4,The Blue Bistro,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Third Grave Dead Ahead,https://images.gr-assets.com/books/1310823404m/12043770.jpg
3,L'identité,https://images.gr-assets.com/books/1410130249m/28635.jpg
4,The Heart of Betrayal,https://images.gr-assets.com/books/1414932049m/21569527.jpg
4,First They Killed My Father: A Daughter of Cambodia Remembers ,https://images.gr-assets.com/books/1407105580m/4373.jpg
3,The Funhouse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The SPEED of Trust: The One Thing that Changes Everything,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,You Belong to Me,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Not Without My Daughter,https://images.gr-assets.com/books/1416296090m/43255.jpg
4,The Killing Hour,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Castle Roogna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,While My Pretty One Sleeps,https://images.gr-assets.com/books/1421102605m/571555.jpg
4,Arsenic and Old Lace,https://images.gr-assets.com/books/1319500896m/178599.jpg
4,"Dance with a Vampire (Vampire Kisses, #4)",https://images.gr-assets.com/books/1443971681m/263171.jpg
4,Sometimes a Great Notion,https://images.gr-assets.com/books/1364846481m/529626.jpg
4,Tris's Book,https://images.gr-assets.com/books/1328860149m/58890.jpg
3,The Moral Landscape: How Science Can Determine Human Values,https://images.gr-assets.com/books/1331317058m/7785194.jpg
3,The Mill River Recluse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Hey Nostradamus!,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Che Guevara: A Revolutionary Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Secret Hour,https://images.gr-assets.com/books/1501166713m/24766.jpg
4,,https://images.gr-assets.com/books/1345739181m/15745371.jpg
3,Ser Como o Rio que Flui,https://images.gr-assets.com/books/1399717203m/587666.jpg
4,The Candy Shop War,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Broken,https://images.gr-assets.com/books/1330706568m/11915.jpg
3,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",https://images.gr-assets.com/books/1265410418m/3112850.jpg
4,Why Mosquitoes Buzz in People's Ears: A West African Tale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2,"Shopaholic to the Stars (Shopaholic, #7)",https://images.gr-assets.com/books/1398905552m/21064599.jpg
4,High Noon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Farm,https://images.gr-assets.com/books/1391017911m/17557913.jpg
3,Men Explain Things to Me,https://images.gr-assets.com/books/1393447237m/18528190.jpg
4,Rock With Me,https://images.gr-assets.com/books/1364925537m/17201104.jpg
3,El príncipe de la niebla,https://images.gr-assets.com/books/1261604683m/7128341.jpg
4,Driving Miss Daisy,https://images.gr-assets.com/books/1328767041m/1409344.jpg
4,,https://images.gr-assets.com/books/1402511724m/22457201.jpg
4,Conspiracy in Death,https://images.gr-assets.com/books/1305124508m/172691.jpg
4,In the Company of Cheerful Ladies,https://images.gr-assets.com/books/1422951731m/7053.jpg
3,The First Four Years,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,,https://images.gr-assets.com/books/1327248026m/9293020.jpg
3,Bones to Ashes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Grimms Märchen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Definitive Book of Body Language,https://images.gr-assets.com/books/1320537802m/262731.jpg
3,Between the Lines,https://images.gr-assets.com/books/1367082644m/11262424.jpg
4,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Tick Tock,https://images.gr-assets.com/books/1293807879m/8437913.jpg
4,Cleopatra's Daughter,https://images.gr-assets.com/books/1449745007m/6340471.jpg
4,Grave Secrets,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Shattered,https://images.gr-assets.com/books/1387891720m/16280678.jpg
3,Zoe's Tale,https://images.gr-assets.com/books/1301108028m/2102600.jpg
4,The First Commandment,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Collected Works,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"The New Best Recipe: All-New Edition with 1,000 Recipes",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Rose & the Dagger,https://images.gr-assets.com/books/1443797156m/23308084.jpg
3,The Fold,https://images.gr-assets.com/books/1416182070m/23164927.jpg
4,The Nature of the Beast,https://images.gr-assets.com/books/1429532809m/24586590.jpg
3,The Proper Care and Feeding of Husbands,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Green,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5,黒執事 III [Kuroshitsuji III],https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Crown Tower,https://images.gr-assets.com/books/1375570227m/16043804.jpg
4,Daytripper,https://images.gr-assets.com/books/1327876816m/8477057.jpg
4,"Club Shadowlands (Masters of the Shadowlands, #1)",https://images.gr-assets.com/books/1328014540m/6357022.jpg
3,Masumiyet Müzesi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
